,DB_Object_ID,Qualifier_Idx,GO_ID,GO_Idx
3934,P18428,"[0, 0, 0, 0, 0, 0]","['GO:0001530', 'GO:0005102', 'GO:0005515', 'GO:0015026', 'GO:0070891', 'GO:0071723']","[2267, 222, 1403, 2016, 1689, 3309]"
3935,P18433,"[0, 0, 0]","['GO:0004725', 'GO:0005001', 'GO:0005515']","[2419, 566, 1403]"
3936,P18440,"[0, 0]","['GO:0004060', 'GO:0005515']","[1040, 1403]"
3937,P18505,"[0, 0, 0, 0, 0, 0, 0, 1, 0]","['GO:0004890', 'GO:0015276', 'GO:0022851', 'GO:0050811', 'GO:0099507', 'GO:0150047', 'GO:1904315', 'GO:0005254', 'GO:0030594']","[1212, 347, 2873, 1327, 3647, 1194, 3078, 901, 565]"
3938,P18507,"[1, 0, 0, 0, 0, 1]","['GO:0022851', 'GO:0004890', 'GO:0005254', 'GO:0005515', 'GO:1904315', 'GO:0008503']","[2873, 1212, 901, 1403, 3078, 4485]"
3939,P18509,"[0, 0, 0, 0, 0]","['GO:0005102', 'GO:0005184', 'GO:0005515', 'GO:0016521', 'GO:0051428']","[222, 1649, 1403, 2350, 4046]"
3940,P18510,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005125', 'GO:0005149', 'GO:0005150', 'GO:0005151', 'GO:0005152', 'GO:0005515', 'GO:0045352', 'GO:0045353']","[3784, 3101, 1496, 3519, 3662, 1403, 1703, 4350]"
3941,P18545,"[0, 0, 0, 0, 0, 0]","['GO:0004117', 'GO:0004857', 'GO:0005515', 'GO:0030507', 'GO:0030553', 'GO:0048101']","[2884, 1914, 1403, 2057, 1716, 4223]"
3942,P18564,"[0, 0, 0, 0]","['GO:0001618', 'GO:0005515', 'GO:0046872', 'GO:0005178']","[4360, 1403, 2153, 2123]"
3943,P18577,[0],['GO:0008519'],[1092]
3944,P18583,"[0, 0, 0]","['GO:0003677', 'GO:0003723', 'GO:0005515']","[3938, 3583, 1403]"
3945,P18615,"[0, 0, 0, 0]","['GO:0003682', 'GO:0003723', 'GO:0003729', 'GO:0005515']","[4368, 3583, 3466, 1403]"
3946,P18621,"[0, 0, 0]","['GO:0003723', 'GO:0003735', 'GO:0005515']","[3583, 448, 1403]"
3947,P18627,"[0, 0, 0, 0]","['GO:0003823', 'GO:0005515', 'GO:0042289', 'GO:0004888']","[3754, 1403, 496, 4596]"
3948,P18669,"[0, 0, 0, 0, 0, 0]","['GO:0004082', 'GO:0004619', 'GO:0005515', 'GO:0016787', 'GO:0019901', 'GO:0046538']","[3059, 685, 1403, 1692, 1899, 2890]"
3949,P18754,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003682', 'GO:0005085', 'GO:0005515', 'GO:0031267', 'GO:0031491', 'GO:0031492', 'GO:0042393', 'GO:0043199', 'GO:0046982']","[4368, 4028, 1403, 2950, 1743, 209, 1752, 1727, 1077]"
3950,P18825,"[0, 0, 0, 0, 0, 0, 0]","['GO:0004938', 'GO:0005085', 'GO:0005515', 'GO:0031694', 'GO:0042803', 'GO:0046982', 'GO:0051379']","[3569, 4028, 1403, 165, 127, 1077, 1808]"
3951,P18827,"[0, 0, 0]","['GO:0005515', 'GO:0038024', 'GO:0042802']","[1403, 4077, 675]"
3952,P18846,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000977', 'GO:0000981', 'GO:0001228', 'GO:0003700', 'GO:0005515', 'GO:0042802', 'GO:0044877', 'GO:0000978']","[3995, 483, 722, 1439, 1403, 675, 203, 3124]"
3953,P18847,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001227', 'GO:0001228', 'GO:0003700', 'GO:0005515', 'GO:0042802', 'GO:0042803', 'GO:0046982', 'GO:1990837']","[1818, 3995, 3124, 483, 864, 722, 1439, 1403, 675, 127, 1077, 2269]"
3954,P18848,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000978', 'GO:0000981', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0008140', 'GO:0019901', 'GO:0042802', 'GO:0043522', 'GO:0043565', 'GO:0046982', 'GO:0061629', 'GO:0140296', 'GO:1990837', 'GO:1990841', 'GO:0000977', 'GO:0001228']","[1818, 3124, 483, 3938, 1439, 1403, 4320, 1899, 675, 1039, 2406, 1077, 3118, 4538, 2269, 3529, 3995, 722]"
3955,P18850,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0003700', 'GO:0005515', 'GO:0019899', 'GO:0042802', 'GO:0043565', 'GO:0046982', 'GO:1990837']","[1818, 3995, 3124, 483, 722, 1439, 1403, 266, 675, 2406, 1077, 2269]"
3956,P18858,"[0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003909', 'GO:0005515', 'GO:0005524', 'GO:0046872', 'GO:0003910']","[3938, 1884, 1403, 2220, 2153, 3162]"
3957,P18859,"[1, 0]","['GO:0046933', 'GO:0005515']","[4035, 1403]"
3958,P18887,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0019899', 'GO:0032356', 'GO:0072572', 'GO:0160002', 'GO:1990599']","[1403, 266, 1391, 2556, 226, 3702]"
3959,P19012,"[0, 0, 0]","['GO:0005200', 'GO:0005515', 'GO:0097110']","[753, 1403, 1827]"
3960,P19013,"[0, 0]","['GO:0005515', 'GO:0030280']","[1403, 3737]"
3961,P19021,"[0, 0, 0, 0, 0, 0, 0]","['GO:0004504', 'GO:0004598', 'GO:0005507', 'GO:0005509', 'GO:0005515', 'GO:0008270', 'GO:0031418']","[616, 3657, 3581, 3969, 1403, 4136, 1641]"
3962,P19022,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005509', 'GO:0005515', 'GO:0008013', 'GO:0019901', 'GO:0019903', 'GO:0042802', 'GO:0045294', 'GO:0045295', 'GO:0045296']","[3583, 3969, 1403, 3744, 1899, 3451, 675, 841, 1785, 1182]"
3963,P19075,"[0, 0]","['GO:0005178', 'GO:0005515']","[2123, 1403]"
3964,P19086,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0005525', 'GO:0010855', 'GO:0031821', 'GO:0046872', 'GO:0003924', 'GO:0031683', 'GO:0001664']","[1403, 2119, 2307, 649, 2153, 3233, 3703, 2217]"
3965,P19087,"[0, 0, 0, 0, 0, 0]","['GO:0005525', 'GO:0008020', 'GO:0046872', 'GO:0031683', 'GO:0001664', 'GO:0003924']","[2119, 2014, 2153, 3703, 2217, 3233]"
3966,P19099,"[0, 0, 0, 0, 0]","['GO:0004507', 'GO:0005506', 'GO:0008395', 'GO:0020037', 'GO:0047783']","[2609, 2271, 1082, 305, 3677]"
3967,P19105,"[0, 0]","['GO:0005515', 'GO:0005509']","[1403, 3969]"
3968,P19113,"[0, 0, 0]","['GO:0004398', 'GO:0005515', 'GO:0030170']","[1796, 1403, 664]"
3969,P19174,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004435', 'GO:0004629', 'GO:0005085', 'GO:0005168', 'GO:0005509', 'GO:0005515', 'GO:0019901', 'GO:0030971', 'GO:0035254', 'GO:0050429']","[4048, 1301, 4028, 1059, 3969, 1403, 1899, 2591, 125, 3436]"
3970,P19224,"[2, 2, 0, 0, 0, 0]","['GO:0001972', 'GO:0015020', 'GO:0004857', 'GO:0019899', 'GO:0042803', 'GO:0046982']","[2524, 3418, 1914, 266, 127, 1077]"
3971,P19235,"[0, 0, 0]","['GO:0004900', 'GO:0005515', 'GO:0042802']","[1354, 1403, 675]"
3972,P19237,"[0, 0]","['GO:0003779', 'GO:0005515']","[1069, 1403]"
3973,P19256,"[0, 0]","['GO:0005102', 'GO:0005515']","[222, 1403]"
3974,P19320,"[0, 0, 0, 0]","['GO:0005178', 'GO:0008131', 'GO:0050839', 'GO:0098631']","[2123, 3839, 4161, 4339]"
3975,P19338,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005515', 'GO:0042162', 'GO:0042731', 'GO:0042802', 'GO:0043560', 'GO:0044547', 'GO:0048027']","[3583, 1403, 4400, 2623, 675, 787, 1239, 1949]"
3976,P19367,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004340', 'GO:0004396', 'GO:0005515', 'GO:0005524', 'GO:0005536', 'GO:0008865', 'GO:0019158', 'GO:0042834', 'GO:0047931']","[3419, 2259, 1403, 2220, 2540, 2002, 0, 704, 2250]"
3977,P19387,"[0, 0, 0, 1]","['GO:0003677', 'GO:0005515', 'GO:0046983', 'GO:0001055']","[3938, 1403, 2349, 849]"
3978,P19388,"[0, 0, 0, 1, 1, 1]","['GO:0003677', 'GO:0003899', 'GO:0005515', 'GO:0001055', 'GO:0001056', 'GO:0001054']","[3938, 1209, 1403, 849, 3584, 1969]"
3979,P19397,"[0, 0, 0]","['GO:0005515', 'GO:0042802', 'GO:0043495']","[1403, 675, 1122]"
3980,P19404,"[1, 0, 0, 0, 0, 1]","['GO:0008137', 'GO:0005515', 'GO:0009055', 'GO:0046872', 'GO:0051537', 'GO:0003954']","[1608, 1403, 4355, 2153, 1788, 4026]"
3981,P19419,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0003682', 'GO:0003700', 'GO:0005515', 'GO:0030374', 'GO:0036033', 'GO:0061629', 'GO:0140416', 'GO:0140537', 'GO:1990837']","[1818, 3124, 483, 722, 4368, 1439, 1403, 2945, 3321, 3118, 180, 4351, 2269]"
3982,P19429,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003779', 'GO:0005515', 'GO:0019855', 'GO:0019901', 'GO:0019904', 'GO:0030172', 'GO:0031014', 'GO:0048306', 'GO:0051015']","[1069, 1403, 4569, 1899, 3149, 2526, 3104, 4114, 371]"
3983,P19438,"[0, 0, 0]","['GO:0005031', 'GO:0005515', 'GO:0043120']","[80, 1403, 961]"
3984,P19440,"[0, 0, 0, 0, 0]","['GO:0000048', 'GO:0002951', 'GO:0005515', 'GO:0036374', 'GO:0103068']","[487, 2090, 1403, 1402, 1200]"
3985,P19447,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003684', 'GO:0005515', 'GO:0005524', 'GO:0016853', 'GO:0016887', 'GO:0043138', 'GO:1990841']","[3938, 34, 1403, 2220, 128, 3827, 2995, 3529]"
3986,P19474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003677', 'GO:0003713', 'GO:0003723', 'GO:0004842', 'GO:0005515', 'GO:0008270', 'GO:0042802', 'GO:0061630', 'GO:0019901', 'GO:0042803']","[3938, 1690, 3583, 1054, 1403, 4136, 675, 2379, 1899, 127]"
3987,P19484,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000981', 'GO:0003700', 'GO:0005515', 'GO:0019899', 'GO:0046983', 'GO:1990837', 'GO:0000978']","[1818, 483, 1439, 1403, 266, 2349, 2269, 3124]"
3988,P19525,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0003725', 'GO:0004672', 'GO:0004674', 'GO:0004694', 'GO:0004715', 'GO:0005515', 'GO:0005524', 'GO:0016301', 'GO:0019888', 'GO:0042802', 'GO:0044024', 'GO:0106310']","[3583, 612, 740, 533, 624, 769, 1403, 2220, 2888, 1213, 675, 4382, 3521]"
3989,P19526,"[0, 0, 0]","['GO:0008107', 'GO:0008417', 'GO:0031127']","[1243, 102, 2998]"
3990,P19532,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000981', 'GO:0001228', 'GO:0003700', 'GO:0005515', 'GO:0046983', 'GO:1990837', 'GO:0000978']","[1818, 483, 722, 1439, 1403, 2349, 2269, 3124]"
3991,P19544,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000978', 'GO:0001228', 'GO:0003700', 'GO:0003723', 'GO:0005515', 'GO:0008270', 'GO:0010385', 'GO:0043565', 'GO:0044729', 'GO:0070742', 'GO:0000981']","[1818, 3124, 722, 1439, 3583, 1403, 4136, 1478, 2406, 1629, 262, 483]"
3992,P19622,"[0, 0, 0]","['GO:0000981', 'GO:1990837', 'GO:0000978']","[483, 2269, 3124]"
3993,P19623,"[0, 0, 0, 0]","['GO:0004766', 'GO:0005515', 'GO:0042802', 'GO:0042803']","[698, 1403, 675, 127]"
3994,P19634,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0005516', 'GO:0005543', 'GO:0005546', 'GO:0015385', 'GO:0030346', 'GO:0030674', 'GO:0042802', 'GO:0048306', 'GO:0060090', 'GO:0015386']","[1403, 1768, 2803, 3137, 3774, 3197, 1420, 675, 4114, 3587, 230]"
3995,P19652,[0],['GO:0005515'],[1403]
3996,P19784,"[0, 0, 0, 0, 0]","['GO:0004674', 'GO:0005515', 'GO:0005524', 'GO:0044024', 'GO:0106310']","[533, 1403, 2220, 4382, 3521]"
3997,P19793,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0070644', 'GO:0000976', 'GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001221', 'GO:0001972', 'GO:0003690', 'GO:0003700', 'GO:0003707', 'GO:0004879', 'GO:0005515', 'GO:0008270', 'GO:0019899', 'GO:0042277', 'GO:0042802', 'GO:0042809', 'GO:0043565', 'GO:0044323', 'GO:0050692', 'GO:0050693', 'GO:1990837']","[3887, 1818, 3995, 3124, 483, 92, 2524, 298, 1439, 3014, 1948, 1403, 4136, 266, 2577, 675, 2728, 2406, 1276, 2625, 1080, 2269]"
3998,P19801,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005507', 'GO:0005509', 'GO:0005515', 'GO:0008131', 'GO:0008201', 'GO:0042803', 'GO:0048038', 'GO:0050232', 'GO:0052597', 'GO:0052598']","[3581, 3969, 1403, 3839, 3270, 127, 2079, 1923, 3913, 2322]"
3999,P19823,"[0, 0, 0, 0]","['GO:0004866', 'GO:0004867', 'GO:0005515', 'GO:0005540']","[1846, 3872, 1403, 4529]"
4000,P19827,"[0, 0, 0, 0, 0]","['GO:0004867', 'GO:0005509', 'GO:0005515', 'GO:0005540', 'GO:0030246']","[3872, 3969, 1403, 4529, 1187]"
4001,P19835,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003824', 'GO:0004771', 'GO:0004806', 'GO:0005515', 'GO:0008126', 'GO:0008201', 'GO:0016787', 'GO:0050253']","[450, 26, 713, 1403, 502, 3270, 1692, 686]"
4002,P19838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001227', 'GO:0001228', 'GO:0003682', 'GO:0003700', 'GO:0003712', 'GO:0005515', 'GO:0042802', 'GO:0042805', 'GO:0140311']","[1818, 3995, 3124, 483, 864, 722, 4368, 1439, 3241, 1403, 675, 1138, 3793]"
4003,P19875,"[0, 0, 0]","['GO:0005515', 'GO:0008009', 'GO:0045236']","[1403, 743, 3133]"
4004,P19876,"[0, 0]","['GO:0008009', 'GO:0045236']","[743, 3133]"
4005,P19878,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0009055', 'GO:0016175', 'GO:0016176', 'GO:0031267']","[1403, 4355, 572, 3119, 2950]"
4006,P19883,"[0, 0, 0, 0]","['GO:0005515', 'GO:0038102', 'GO:0043395', 'GO:0048185']","[1403, 2489, 265, 3203]"
4007,P19957,"[0, 0, 0]","['GO:0004866', 'GO:0030280', 'GO:0004867']","[1846, 3737, 3872]"
4008,P19961,"[0, 0]","['GO:0004556', 'GO:0046872']","[1141, 2153]"
4009,P19971,"[0, 0, 0, 0, 0]","['GO:0004645', 'GO:0005515', 'GO:0008083', 'GO:0009032', 'GO:0042803']","[2185, 1403, 4364, 1664, 127]"
4010,P20020,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0005388', 'GO:0005515', 'GO:0005516', 'GO:0005524', 'GO:0015085', 'GO:0016887', 'GO:0046872', 'GO:0140678']","[4488, 1403, 1768, 2220, 1898, 3827, 2153, 2667]"
4011,P20023,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0001618', 'GO:0001848', 'GO:0003677', 'GO:0004875', 'GO:0004888', 'GO:0005515', 'GO:0034987', 'GO:0042803']","[4360, 1645, 3938, 4075, 4596, 1403, 1125, 127]"
4012,P20036,"[0, 0, 0]","['GO:0032395', 'GO:0042605', 'GO:0023026']","[4, 2831, 2782]"
4013,P20042,"[0, 0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0003743', 'GO:0005515', 'GO:0008135', 'GO:0046872', 'GO:0003729', 'GO:0031369']","[3583, 1718, 1403, 4179, 2153, 3466, 1180]"
4014,P20061,"[0, 0, 0, 0]","['GO:0005515', 'GO:0140313', 'GO:0140355', 'GO:0031419']","[1403, 3733, 1090, 3719]"
4015,P20062,"[0, 0, 0, 0]","['GO:0005515', 'GO:0031419', 'GO:0046872', 'GO:0140355']","[1403, 3719, 2153, 1090]"
4016,P20073,"[0, 0, 0, 0, 0, 0, 0]","['GO:0003723', 'GO:0005178', 'GO:0005509', 'GO:0005515', 'GO:0048306', 'GO:0001786', 'GO:0005544']","[3583, 2123, 3969, 1403, 4114, 608, 31]"
4017,P20132,"[0, 0, 0, 0, 0]","['GO:0003941', 'GO:0004794', 'GO:0005515', 'GO:0030170', 'GO:0042803']","[750, 874, 1403, 664, 127]"
4018,P20138,"[0, 0, 0, 0, 0, 0]","['GO:0005515', 'GO:0008160', 'GO:0019903', 'GO:0030246', 'GO:0033691', 'GO:0038023']","[1403, 1791, 3451, 1187, 1227, 854]"
4019,P20142,[0],['GO:0004190'],[902]
4020,P20151,[0],['GO:0004252'],[712]
4021,P20155,"[0, 0, 0]","['GO:0004866', 'GO:0004867', 'GO:0005515']","[1846, 3872, 1403]"
4022,P20160,"[0, 0, 0, 0, 0, 0]","['GO:0004252', 'GO:0005515', 'GO:0008201', 'GO:0008233', 'GO:0015643', 'GO:0043395']","[712, 1403, 3270, 2954, 2513, 265]"
4023,P20226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000978', 'GO:0000979', 'GO:0000995', 'GO:0001046', 'GO:0001091', 'GO:0001093', 'GO:0001164', 'GO:0005515', 'GO:0016251', 'GO:0017162', 'GO:0019899', 'GO:0140297']","[1818, 3124, 2760, 3801, 721, 4112, 3052, 1362, 1403, 577, 4465, 266, 171]"
4024,P20231,"[0, 0, 0]","['GO:0004252', 'GO:0005515', 'GO:0008236']","[712, 1403, 3029]"
4025,P20248,"[0, 0, 0, 0]","['GO:0005515', 'GO:0016538', 'GO:0019901', 'GO:0019904']","[1403, 1655, 1899, 3149]"
4026,P20264,"[0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0003700', 'GO:0042803', 'GO:0043565', 'GO:0071837', 'GO:0000978']","[483, 1439, 127, 2406, 872, 3124]"
4027,P20265,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000981', 'GO:0001228', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:0042802', 'GO:1990837', 'GO:0000978']","[483, 722, 3938, 1439, 1403, 675, 2269, 3124]"
4028,P20273,"[0, 0, 0, 0, 0, 0, 0]","['GO:0001791', 'GO:0005102', 'GO:0005515', 'GO:0019903', 'GO:0030246', 'GO:0033691', 'GO:0042609']","[2757, 222, 1403, 3451, 1187, 1227, 4295]"
4029,P20290,"[0, 0]","['GO:0003723', 'GO:0005515']","[3583, 1403]"
4030,P20292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004051', 'GO:0005515', 'GO:0008047', 'GO:0019899', 'GO:0042802', 'GO:0044877', 'GO:0050544', 'GO:0004464', 'GO:0004364', 'GO:0004602']","[3440, 1403, 4076, 266, 675, 203, 3408, 4024, 1804, 3568]"
4031,P20309,"[0, 0, 0, 0, 0]","['GO:0004435', 'GO:0005515', 'GO:0016907', 'GO:0038023', 'GO:0042166']","[4048, 1403, 2603, 854, 1500]"
4032,P20333,"[0, 0, 0, 0]","['GO:0005515', 'GO:0031625', 'GO:0043120', 'GO:0005031']","[1403, 1806, 961, 80]"
4033,P20336,"[0, 0, 0, 0, 0, 0]","['GO:0003924', 'GO:0005515', 'GO:0005525', 'GO:0030674', 'GO:0030742', 'GO:0031489']","[3233, 1403, 2119, 1420, 1771, 4011]"
4034,P20337,"[0, 0, 0, 0, 0]","['GO:0003924', 'GO:0005515', 'GO:0005525', 'GO:0019003', 'GO:0031489']","[3233, 1403, 2119, 4376, 4011]"
4035,P20338,"[0, 0, 0, 0, 0]","['GO:0003924', 'GO:0003925', 'GO:0005515', 'GO:0005525', 'GO:0019003']","[3233, 1304, 1403, 2119, 4376]"
4036,P20339,"[0, 0, 0, 0, 0]","['GO:0003924', 'GO:0003925', 'GO:0005515', 'GO:0005525', 'GO:0019003']","[3233, 1304, 1403, 2119, 4376]"
4037,P20340,"[0, 0, 0, 0, 0]","['GO:0003924', 'GO:0005515', 'GO:0005525', 'GO:0019904', 'GO:0031489']","[3233, 1403, 2119, 3149, 4011]"
4038,P20366,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0031835', 'GO:0031836', 'GO:0031837', 'GO:0048018']","[1403, 3626, 2317, 1311, 1368]"
4039,P20382,"[0, 0]","['GO:0030354', 'GO:0031777']","[4232, 4586]"
4040,P20393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0000976', 'GO:0000977', 'GO:0000978', 'GO:0000981', 'GO:0001222', 'GO:0001227', 'GO:0003707', 'GO:0005515', 'GO:0008270', 'GO:0020037', 'GO:0070888', 'GO:1990837', 'GO:0004879']","[1818, 3995, 3124, 483, 914, 864, 3014, 1403, 4136, 305, 520, 2269, 1948]"
4041,P20396,"[0, 0]","['GO:0005515', 'GO:0008437']","[1403, 2553]"
4042,P20472,[0],['GO:0005509'],[3969]
4043,P20585,"[2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['GO:0032357', 'GO:0032137', 'GO:0042803', 'GO:0003697', 'GO:0030983', 'GO:0032139', 'GO:0032142', 'GO:0032181', 'GO:0005515', 'GO:0005524', 'GO:0019899', 'GO:0140664', 'GO:0003690']","[1410, 1428, 127, 676, 2235, 568, 3004, 3063, 1403, 2220, 266, 4126, 298]"
4044,P20591,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0005525', 'GO:0042802', 'GO:0003924', 'GO:0008017']","[1403, 2119, 675, 3233, 2451]"
4045,P20592,"[0, 0, 0, 0]","['GO:0005515', 'GO:0005525', 'GO:0003924', 'GO:0008017']","[1403, 2119, 3233, 2451]"
4046,P20594,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004383', 'GO:0004672', 'GO:0005515', 'GO:0005524', 'GO:0005525', 'GO:0016941', 'GO:0017046', 'GO:0042562', 'GO:0042802']","[4322, 740, 1403, 2220, 2119, 3825, 1314, 39, 675]"
4047,P20618,[0],['GO:0005515'],[1403]
4048,P20645,"[0, 0, 0, 0, 0]","['GO:0004888', 'GO:0005515', 'GO:0019904', 'GO:0140318', 'GO:1905394']","[4596, 1403, 3149, 4282, 1822]"
4049,P20648,"[0, 0, 0, 0, 0, 0]","['GO:0000287', 'GO:0005524', 'GO:0008900', 'GO:0016887', 'GO:0030955', 'GO:0005391']","[3003, 2220, 951, 3827, 2239, 3905]"
4050,P20671,"[0, 0, 0]","['GO:0003674', 'GO:0030527', 'GO:0046982']","[4083, 4160, 1077]"
4051,P20674,"[0, 0, 0, 0]","['GO:0004129', 'GO:0005515', 'GO:0009055', 'GO:0046872']","[1330, 1403, 4355, 2153]"
4052,P20700,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0043274', 'GO:0160123', 'GO:1990837', 'GO:0005200']","[1403, 1921, 3443, 2269, 753]"
4053,P20701,"[0, 0, 0, 0, 0]","['GO:0005515', 'GO:0030369', 'GO:0046872', 'GO:0050839', 'GO:0005178']","[1403, 3847, 2153, 4161, 2123]"
4054,P20702,"[0, 0, 0, 0, 0]","['GO:0005178', 'GO:0005515', 'GO:0030971', 'GO:0038023', 'GO:0046872']","[2123, 1403, 2591, 854, 2153]"
4055,P20711,"[0, 0, 0, 0, 0, 0]","['GO:0004058', 'GO:0005515', 'GO:0019899', 'GO:0030170', 'GO:0036467', 'GO:0036468']","[3448, 1403, 266, 664, 2011, 3252]"
4056,P20718,[0],['GO:0004252'],[712]
4057,P20719,"[0, 0, 0, 0, 0, 0, 0]","['GO:0000978', 'GO:0000981', 'GO:0001228', 'GO:0003677', 'GO:0003700', 'GO:0005515', 'GO:1990837']","[3124, 483, 722, 3938, 1439, 1403, 2269]"
4058,P20742,"[0, 0, 0]","['GO:0004866', 'GO:0004867', 'GO:0002020']","[1846, 3872, 802]"
4059,P20749,"[0, 0, 0, 0, 0, 0]","['GO:0003713', 'GO:0003714', 'GO:0005515', 'GO:0030674', 'GO:0042826', 'GO:0140297']","[1690, 2539, 1403, 1420, 4481, 171]"
4060,P20774,"[0, 0, 0]","['GO:0005515', 'GO:0008083', 'GO:0030021']","[1403, 4364, 3198]"
4061,P20783,"[0, 0, 0, 0, 0]","['GO:0005102', 'GO:0005515', 'GO:0008083', 'GO:0042056', 'GO:0005163']","[222, 1403, 4364, 318, 4593]"
4062,P20794,"[0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003713', 'GO:0004672', 'GO:0005515', 'GO:0005524', 'GO:0044024', 'GO:0046872', 'GO:0106310', 'GO:0004674']","[1690, 740, 1403, 2220, 4382, 2153, 3521, 533]"
4063,P20800,"[0, 0]","['GO:0005179', 'GO:0031708']","[1462, 2146]"
4064,P20807,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0003824', 'GO:0004198', 'GO:0005509', 'GO:0005515', 'GO:0008233', 'GO:0008234', 'GO:0008307', 'GO:0031402', 'GO:0031432', 'GO:0042802', 'GO:0055103', 'GO:0060090']","[450, 2686, 3969, 1403, 2954, 2095, 4219, 4408, 2157, 675, 3281, 3587]"
4065,P20809,"[0, 0, 0, 0]","['GO:0005125', 'GO:0005142', 'GO:0005515', 'GO:0008083']","[3784, 3378, 1403, 4364]"
4066,P20810,"[0, 0, 0, 0, 0]","['GO:0003723', 'GO:0004866', 'GO:0005515', 'GO:0010859', 'GO:0045296']","[3583, 1846, 1403, 2528, 1182]"
4067,P20813,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004497', 'GO:0005506', 'GO:0008390', 'GO:0020037', 'GO:0062184', 'GO:0062187', 'GO:0062188', 'GO:0062189', 'GO:0101021', 'GO:0008392', 'GO:0016712']","[688, 2271, 2895, 305, 1861, 3189, 2992, 2637, 3337, 2872, 147]"
4068,P20815,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['GO:0004497', 'GO:0005506', 'GO:0005515', 'GO:0008401', 'GO:0016491', 'GO:0019825', 'GO:0020037', 'GO:0070330', 'GO:0101020', 'GO:0050649']","[688, 2271, 1403, 1075, 1002, 1126, 305, 307, 2143, 2414]"
